frame,args,prf Extensions,prf Tight,prf Rejected Arguments,prf Implicit Conflicts,prf Implicit Conflicts not Rejected,sem Extensions,sem Tight,sem Rejected Arguments,sem Implicit Conflicts,sem Implicit Conflicts not Rejected
exp2b/WS_4_0.66/WS_4_0.66_69.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_116.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.66/WS_4_0.66_144.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_67.apx,	50,1,True,36,1034,0,1,True,36,1034,0
exp2b/WS_4_0.66/WS_4_0.66_39.apx,	50,2,True,24,825,15,2,True,24,825,15
exp2b/WS_4_0.66/WS_4_0.66_98.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_97.apx,	50,1,True,39,1070,0,1,True,39,1070,0
exp2b/WS_4_0.66/WS_4_0.66_139.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_122.apx,	50,3,True,23,794,7,3,True,23,794,7
exp2b/WS_4_0.66/WS_4_0.66_5.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_32.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_30.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_88.apx,	50,1,True,34,1005,0,1,True,34,1005,0
exp2b/WS_4_0.66/WS_4_0.66_136.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_77.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_131.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2b/WS_4_0.66/WS_4_0.66_114.apx,	50,1,True,32,972,0,1,True,32,972,0
exp2b/WS_4_0.66/WS_4_0.66_149.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2b/WS_4_0.66/WS_4_0.66_45.apx,	50,1,True,31,954,0,1,True,31,954,0
