frame,args,prf Extensions,prf Tight,prf Rejected Arguments,prf Implicit Conflicts,prf Implicit Conflicts not Rejected,sem Extensions,sem Tight,sem Rejected Arguments,sem Implicit Conflicts,sem Implicit Conflicts not Rejected
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_24.apx,	50,2,True,28,906,5,2,True,28,906,5
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_27.apx,	50,2,True,26,885,25,2,True,26,885,25
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_2.apx,	50,1,True,31,954,0,1,True,31,954,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_20.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_39.apx,	50,12,True,19,722,31,12,True,19,722,31
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_5.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_34.apx,	50,1,True,30,935,0,1,True,30,935,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_29.apx,	50,4,True,28,914,12,2,True,30,941,1
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_32.apx,	50,6,True,19,735,49,6,True,19,735,49
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_26.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_9.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_33.apx,	50,1,True,33,989,0,1,True,33,989,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_37.apx,	50,2,True,29,917,0,2,True,29,917,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_10.apx,	50,4,True,25,846,10,4,True,25,846,10
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_14.apx,	50,1,True,29,915,0,1,True,29,915,0
exp2/WS_4_0.66_0.66/WS_4_0.66_0.66_36.apx,	50,1,True,32,972,0,1,True,32,972,0
